id	name	namespace	T4_mean	T7_mean	T4A	T4B	T4C	T7A	T7B	T7C
GO:0009017	succinylglutamate desuccinylase activity	molecular_function	1e-5	0.039567	1e-5	1e-5	1e-5	1e-5	1e-5	0.118701
GO:0009018	sucrose phosphorylase activity	molecular_function	1e-5	0.055315333333333334	1e-5	1e-5	1e-5	0.165946	1e-5	1e-5
GO:0009022	tRNA nucleotidyltransferase activity	molecular_function	45.44283333333333	14.97716	41.7264	44.7456	49.8565	19.5707	22.0906	3.27018
GO:0009024	tagatose-6-phosphate kinase activity	molecular_function	209.80466666666666	134.28	216.128	206.169	207.117	133.368	134.531	134.941
GO:0009025	tagatose-bisphosphate aldolase activity	molecular_function	1e-5	0.03447133333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.103414
GO:0009026	tagaturonate reductase activity	molecular_function	0.016331133333333334	0.012443666666666667	0.0489934	1e-5	1e-5	1e-5	1e-5	0.037331
GO:0009027	tartrate dehydrogenase activity	molecular_function	1e-5	0.032130766666666664	1e-5	1e-5	1e-5	0.0963923	1e-5	1e-5
GO:0009028	tartronate-semialdehyde synthase activity	molecular_function	0.006597133333333334	0.0851465	0.0197914	1e-5	1e-5	0.225667	1e-5	0.0297725
GO:0009030	thiamine-phosphate kinase activity	molecular_function	0.809522	0.8551026666666667	0.872342	0.508174	1.04805	1.07344	0.75966	0.732208
GO:0009032	thymidine phosphorylase activity	molecular_function	1e-5	0.0138128	1e-5	1e-5	1e-5	1e-5	1e-5	0.0414384
GO:0009033	trimethylamine-N-oxide reductase activity	molecular_function	1e-5	0.007939333333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.023818
GO:0009034	tryptophanase activity	molecular_function	1.1572186666666666	5.65233	2.26893	0.870287	0.332439	5.98882	2.92195	8.04622
GO:0009035	Type I site-specific deoxyribonuclease activity	molecular_function	0.07281006666666667	0.09640953333333334	0.0671032	0.0825362	0.0687908	0.0935957	0.145202	0.0504309
GO:0009036	Type II site-specific deoxyribonuclease activity	molecular_function	1e-5	0.0065254	1e-5	1e-5	1e-5	0.0195762	1e-5	1e-5
GO:0009037	tyrosine-based site-specific recombinase activity	molecular_function	77.879	30.902166666666666	100.221	67.0833	66.3327	37.0454	35.3561	20.305
GO:0009039	urease activity	molecular_function	1.4617066666666667	0.8451658	2.2221	1.13578	1.02724	1.87584	0.628694	0.0309634
GO:0009045	xylose isomerase activity	molecular_function	1e-5	0.025635433333333332	1e-5	1e-5	1e-5	0.0769063	1e-5	1e-5
GO:0009055	electron carrier activity	molecular_function	12359	12464.376666666667	14837.9	10529.7	11709.4	14039.6	17087.6	6265.93
GO:0009378	four-way junction helicase activity	molecular_function	60.4163	34.9195	53.3793	65.5055	62.3641	33.9917	47.2441	23.5227
GO:0009381	excinuclease ABC activity	molecular_function	81.9648	41.135133333333336	76.1268	83.328	86.4396	41.4473	48.8858	33.0723
GO:0009389	dimethyl sulfoxide reductase activity	molecular_function	1e-5	0.11829500000000001	1e-5	1e-5	1e-5	0.252686	1e-5	0.102199
GO:0009678	hydrogen-translocating pyrophosphatase activity	molecular_function	36.15026666666667	178.2402	46.8286	34.4745	27.1477	128.399	76.3616	329.96
GO:0009882	blue light photoreceptor activity	molecular_function	0.0101544	0.015254833333333334	0.0304632	1e-5	1e-5	1e-5	1e-5	0.0457645
GO:0009927	histidine phosphotransfer kinase activity	molecular_function	0.0130218	0.056243433333333336	0.0390654	1e-5	1e-5	0.0824995	1e-5	0.0862308
GO:0009982	pseudouridine synthase activity	molecular_function	243.665	103.7443	282.881	223.807	224.307	109.994	130.899	70.3399
GO:0010181	FMN binding	molecular_function	822.0986666666666	237.6568	871.377	763.525	831.394	281.643	351.531	79.7964
GO:0010285	L,L-diaminopimelate aminotransferase activity	molecular_function	19.173766666666666	7.204473666666667	21.7579	20.9314	14.832	14.7784	6.67792	0.157101
GO:0010340	carboxyl-O-methyltransferase activity	molecular_function	0.369077	0.19801033333333334	0.2764	0.618316	0.212515	0.128508	0.465523	1e-5
GO:0015020	glucuronosyltransferase activity	molecular_function	1e-5	0.009340866666666668	1e-5	1e-5	1e-5	1e-5	1e-5	0.0280226
GO:0015035	protein disulfide oxidoreductase activity	molecular_function	1822.9966666666667	609.173	2201.69	1439.39	1827.91	795.836	885.684	145.999
GO:0015036	disulfide oxidoreductase activity	molecular_function	1e-5	0.033896	1e-5	1e-5	1e-5	1e-5	1e-5	0.101688
GO:0015075	ion transmembrane transporter activity	molecular_function	23.931933333333333	40.44186666666667	19.128	35.2874	17.3804	31.7417	19.0135	70.5704
GO:0015078	hydrogen ion transmembrane transporter activity	molecular_function	1106.5563333333334	533.878	996.899	1155.27	1167.5	544.595	810.498	246.541
GO:0015079	potassium ion transmembrane transporter activity	molecular_function	0.49208433333333335	0.49980633333333335	0.876125	0.256746	0.343382	0.355799	0.73609	0.40753
GO:0015081	sodium ion transmembrane transporter activity	molecular_function	56.7716	49.37906666666667	66.4675	57.0023	46.845	43.3408	44.5481	60.2483
GO:0015087	cobalt ion transmembrane transporter activity	molecular_function	1.005375	1.4802233333333334	1.53742	0.476835	1.00187	1.39771	1.08189	1.96107
GO:0015091	ferric iron transmembrane transporter activity	molecular_function	1e-5	0.007453233333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.0223597
GO:0015093	ferrous iron transmembrane transporter activity	molecular_function	3.4919700000000002	6.85899	2.55047	3.75402	4.17142	6.00289	8.23393	6.34015
GO:0015094	lead ion transmembrane transporter activity	molecular_function	1e-5	0.015244233333333334	1e-5	1e-5	1e-5	0.0220119	1e-5	0.0237208
GO:0015095	magnesium ion transmembrane transporter activity	molecular_function	21.5386	6.06981	22.4521	20.5815	21.5822	6.66595	8.08905	3.45443
GO:0015098	molybdate ion transmembrane transporter activity	molecular_function	0.6995480000000001	0.33416866666666667	0.449155	0.352889	1.2966	1e-5	0.566151	0.436355
GO:0015099	nickel cation transmembrane transporter activity	molecular_function	0.01594306666666667	0.04741463333333334	0.0478292	1e-5	1e-5	0.0220119	1e-5	0.120232
GO:0015103	inorganic anion transmembrane transporter activity	molecular_function	2.1421633333333334	4.0034366666666665	2.3099	2.56268	1.55391	5.86013	5.70109	0.44909
GO:0015105	arsenite transmembrane transporter activity	molecular_function	0.06191833333333333	0.0131861	0.185755	1e-5	1e-5	0.0395583	1e-5	1e-5
GO:0015109	chromate transmembrane transporter activity	molecular_function	0.11156266666666666	0.19254233333333332	1e-5	0.212775	0.121913	0.110556	0.228794	0.238277
GO:0015112	nitrate transmembrane transporter activity	molecular_function	1e-5	0.051103333333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.15331
GO:0015113	nitrite transmembrane transporter activity	molecular_function	1e-5	0.051103333333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.15331
GO:0015116	sulfate transmembrane transporter activity	molecular_function	0.025060799999999998	1e-5	1e-5	1e-5	0.0751824	1e-5	1e-5	1e-5
GO:0015128	gluconate transmembrane transporter activity	molecular_function	104.34723333333334	256.52	123.21	105.365	84.4667	262.895	295.704	210.961
GO:0015129	lactate transmembrane transporter activity	molecular_function	1e-5	0.09372	1e-5	1e-5	1e-5	0.119757	1e-5	0.161403
GO:0015143	urate transmembrane transporter activity	molecular_function	1e-5	0.03563066666666667	1e-5	1e-5	1e-5	0.0694638	1e-5	0.0374282
GO:0015144	carbohydrate transmembrane transporter activity	molecular_function	0.059514333333333336	0.2570343333333333	0.178543	1e-5	1e-5	0.245965	1e-5	0.525138
GO:0015145	monosaccharide transmembrane transporter activity	molecular_function	4.015163333333334	16.164733333333334	5.54124	4.0153	2.48895	18.7236	15.9374	13.8332
GO:0015153	rhamnose transmembrane transporter activity	molecular_function	1e-5	0.0717921	1e-5	1e-5	1e-5	0.119351	1e-5	0.0960253
GO:0015159	polysaccharide transmembrane transporter activity	molecular_function	1e-5	0.111408	1e-5	1e-5	1e-5	0.186966	1e-5	0.147258
GO:0015169	glycerol-3-phosphate transmembrane transporter activity	molecular_function	1e-5	0.024158233333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.0724747
GO:0015171	amino acid transmembrane transporter activity	molecular_function	1.0779633333333334	0.16118666666666667	3.23389	1e-5	1e-5	0.11042	1e-5	0.37314
GO:0015173	aromatic amino acid transmembrane transporter activity	molecular_function	0.044962	0.14862166666666668	0.134886	1e-5	1e-5	0.199641	1e-5	0.246224
GO:0015179	L-amino acid transmembrane transporter activity	molecular_function	0.05978366666666667	0.32781366666666667	0.179351	1e-5	1e-5	0.523098	1e-5	0.460343
GO:0015181	arginine transmembrane transporter activity	molecular_function	1e-5	0.016632066666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.0498962
GO:0015185	gamma-aminobutyric acid transmembrane transporter activity	molecular_function	1e-5	0.012954066666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.0388622
GO:0015188	L-isoleucine transmembrane transporter activity	molecular_function	1e-5	0.04847033333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.145411
GO:0015190	L-leucine transmembrane transporter activity	molecular_function	1e-5	0.08227733333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.246832
GO:0015197	peptide transporter activity	molecular_function	1e-5	0.07791866666666666	1e-5	1e-5	1e-5	1e-5	1e-5	0.233756
GO:0015199	amino-acid betaine transmembrane transporter activity	molecular_function	1e-5	0.08853966666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.265619
GO:0015205	nucleobase transmembrane transporter activity	molecular_function	1e-5	0.06229133333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.186874
GO:0015207	adenine transmembrane transporter activity	molecular_function	0.018196	0.09178733333333333	0.054588	1e-5	1e-5	0.151873	1e-5	0.123489
GO:0015208	guanine transmembrane transporter activity	molecular_function	0.017689366666666668	0.026774966666666667	0.0530681	1e-5	1e-5	1e-5	1e-5	0.0803249
GO:0015210	uracil transmembrane transporter activity	molecular_function	0.018282266666666668	1e-5	0.0548468	1e-5	1e-5	1e-5	1e-5	1e-5
GO:0015211	purine nucleoside transmembrane transporter activity	molecular_function	1e-5	0.04703633333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.141109
GO:0015212	cytidine transmembrane transporter activity	molecular_function	0.0194788	0.007331733333333333	0.0584364	1e-5	1e-5	1e-5	1e-5	0.0219952
GO:0015213	uridine transmembrane transporter activity	molecular_function	0.0194788	0.007331733333333333	0.0584364	1e-5	1e-5	1e-5	1e-5	0.0219952
GO:0015214	pyrimidine nucleoside transmembrane transporter activity	molecular_function	0.0194788	0.007331733333333333	0.0584364	1e-5	1e-5	1e-5	1e-5	0.0219952
GO:0015218	pyrimidine nucleotide transmembrane transporter activity	molecular_function	0.018282266666666668	1e-5	0.0548468	1e-5	1e-5	1e-5	1e-5	1e-5
GO:0015220	choline transmembrane transporter activity	molecular_function	1e-5	0.08853966666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.265619
GO:0015221	lipopolysaccharide transmembrane transporter activity	molecular_function	1e-5	0.13877733333333334	1e-5	1e-5	1e-5	0.416332	1e-5	1e-5
GO:0015225	biotin transporter activity	molecular_function	355.3233333333333	145.06519333333333	474.813	319.404	271.753	228.553	197.164	9.47858
GO:0015230	FAD transmembrane transporter activity	molecular_function	0.0260328	0.03198413333333333	0.0780984	1e-5	1e-5	1e-5	1e-5	0.0959524
GO:0015232	heme transporter activity	molecular_function	0.02521356666666667	0.07915833333333333	0.0756407	1e-5	1e-5	1e-5	1e-5	0.237475
GO:0015233	pantothenate transmembrane transporter activity	molecular_function	1e-5	0.037330999999999996	1e-5	1e-5	1e-5	1e-5	1e-5	0.111993
GO:0015234	thiamine transmembrane transporter activity	molecular_function	8.79917	24.918933333333335	6.56379	9.92735	9.90637	25.477	13.8448	35.435
GO:0015235	cobalamin transporter activity	molecular_function	0.012719966666666666	0.048182133333333335	0.0381599	1e-5	1e-5	0.0530902	1e-5	0.0914562
GO:0015238	drug transmembrane transporter activity	molecular_function	123.48066666666666	30.3053	130.881	117.634	121.927	30.7446	48.1493	12.022
GO:0015288	porin activity	molecular_function	0.260339	0.8258116666666666	0.781017	1e-5	1e-5	0.928875	1e-5	1.54856
GO:0015291	secondary active transmembrane transporter activity	molecular_function	1e-5	0.0257785	1e-5	1e-5	1e-5	1e-5	1e-5	0.0773355
GO:0015292	uniporter activity	molecular_function	1e-5	0.026928499999999998	1e-5	1e-5	1e-5	0.0807855	1e-5	1e-5
GO:0015293	symporter activity	molecular_function	0.11667866666666667	0.8698533333333334	0.350036	1e-5	1e-5	0.82071	1e-5	1.78885
GO:0015294	solute:cation symporter activity	molecular_function	0.009378266666666668	0.12129333333333332	0.0281348	1e-5	1e-5	1e-5	1e-5	0.36388
GO:0015295	solute:proton symporter activity	molecular_function	0.008709933333333334	0.0130999	0.0261298	1e-5	1e-5	1e-5	1e-5	0.0392997
GO:0015297	antiporter activity	molecular_function	125.65333333333334	34.51743333333334	133.283	120.197	123.48	36.9337	53.8504	12.7682
GO:0015299	solute:proton antiporter activity	molecular_function	1.5037833333333332	0.43758633333333335	2.00582	1.11039	1.39514	0.381104	0.51817	0.413485
GO:0015307	drug:proton antiporter activity	molecular_function	1e-5	0.08853966666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.265619
GO:0015315	organophosphate:inorganic phosphate antiporter activity	molecular_function	1e-5	0.024158233333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.0724747
GO:0015321	sodium-dependent phosphate transmembrane transporter activity	molecular_function	631.9936666666667	246.15633333333335	680.089	576.173	639.719	298.103	340.16	100.206
GO:0015333	peptide:proton symporter activity	molecular_function	1e-5	0.12279000000000001	1e-5	1e-5	1e-5	0.253047	1e-5	0.115323
GO:0015343	siderophore transmembrane transporter activity	molecular_function	1e-5	0.0534371	1e-5	1e-5	1e-5	0.117682	1e-5	0.0426293
GO:0015385	sodium:proton antiporter activity	molecular_function	1e-5	0.061323466666666666	1e-5	1e-5	1e-5	0.0323864	1e-5	0.151584
GO:0015386	potassium:proton antiporter activity	molecular_function	1e-5	0.050527999999999997	1e-5	1e-5	1e-5	1e-5	1e-5	0.151584
GO:0015388	potassium uptake transmembrane transporter activity	molecular_function	1e-5	0.0185683	1e-5	1e-5	1e-5	1e-5	1e-5	0.0557049
GO:0015407	monosaccharide-transporting ATPase activity	molecular_function	1e-5	0.011819866666666666	1e-5	1e-5	1e-5	1e-5	1e-5	0.0354596
GO:0015412	molybdate transmembrane-transporting ATPase activity	molecular_function	0.02619653333333333	0.2019	1e-5	1e-5	0.0785896	0.498786	1e-5	0.106914
GO:0015413	nickel-transporting ATPase activity	molecular_function	1e-5	0.024447633333333333	1e-5	1e-5	1e-5	0.0733429	1e-5	1e-5
GO:0015415	phosphate ion transmembrane-transporting ATPase activity	molecular_function	1.008652	0.737355	1.71157	0.901517	0.412869	0.985303	0.541461	0.685301
GO:0015419	sulfate transmembrane-transporting ATPase activity	molecular_function	1155.5966666666666	514.1425	1272.55	1083.96	1110.28	689.438	791.322	61.6675
GO:0015420	cobalamin-transporting ATPase activity	molecular_function	36.3945	9.61817	42.6066	32.102	34.4749	12.2331	14.3187	2.30271
GO:0015424	amino acid-transporting ATPase activity	molecular_function	13.611866666666668	7.383803333333334	13.1018	13.851	13.8828	7.12933	8.68545	6.33663
GO:0015430	glycerol-3-phosphate-transporting ATPase activity	molecular_function	1e-5	0.0326119	1e-5	1e-5	1e-5	0.0978357	1e-5	1e-5
GO:0015439	heme-transporting ATPase activity	molecular_function	1e-5	0.06426166666666668	1e-5	1e-5	1e-5	0.192785	1e-5	1e-5
GO:0015444	magnesium-importing ATPase activity	molecular_function	0.03382633333333333	1e-5	0.101479	1e-5	1e-5	1e-5	1e-5	1e-5
GO:0015446	arsenite-transmembrane transporting ATPase activity	molecular_function	0.10453	1e-5	0.31359	1e-5	1e-5	1e-5	1e-5	1e-5
GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	molecular_function	1690.0033333333333	597.2623333333333	1792.4	1525.45	1752.16	617.147	799.033	375.607
GO:0015459	potassium channel regulator activity	molecular_function	0.014261466666666667	0.128311	0.0427844	1e-5	1e-5	0.176185	1e-5	0.208748
GO:0015473	fimbrial usher porin activity	molecular_function	0.06791166666666666	0.126417	0.203735	1e-5	1e-5	0.136672	1e-5	0.242579
GO:0015481	maltose transporting porin activity	molecular_function	1e-5	0.013602166666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.0408065
GO:0015487	melibiose:monovalent cation symporter activity	molecular_function	0.07073600000000001	0.0767515	0.212208	1e-5	1e-5	0.0880025	1e-5	0.142252
GO:0015489	putrescine transmembrane transporter activity	molecular_function	0.008709933333333334	0.0130999	0.0261298	1e-5	1e-5	1e-5	1e-5	0.0392997
GO:0015496	putrescine:ornithine antiporter activity	molecular_function	1e-5	0.034625333333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.103876
GO:0015499	formate transmembrane transporter activity	molecular_function	1e-5	0.04633966666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.139019
GO:0015501	glutamate:sodium symporter activity	molecular_function	0.020438166666666667	0.1062338	0.0613145	1e-5	1e-5	0.0854314	1e-5	0.23327
GO:0015503	glutathione-regulated potassium exporter activity	molecular_function	0.0131296	0.04402266666666666	0.0393888	1e-5	1e-5	1e-5	1e-5	0.132068
GO:0015513	nitrite uptake transmembrane transporter activity	molecular_function	1e-5	0.047862666666666664	1e-5	1e-5	1e-5	1e-5	1e-5	0.143588
GO:0015517	galactose:proton symporter activity	molecular_function	0.0184763	0.013675066666666666	0.0554289	1e-5	1e-5	1e-5	1e-5	0.0410252
GO:0015518	arabinose:proton symporter activity	molecular_function	0.0184763	0.013675066666666666	0.0554289	1e-5	1e-5	1e-5	1e-5	0.0410252
GO:0015527	glycerol-phosphate:inorganic phosphate antiporter activity	molecular_function	1e-5	0.024158233333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.0724747
GO:0015535	fucose:proton symporter activity	molecular_function	0.0184763	0.013675066666666666	0.0554289	1e-5	1e-5	1e-5	1e-5	0.0410252
GO:0015538	sialic acid:proton symporter activity	molecular_function	0.03446233333333334	0.0064729666666666665	0.103387	1e-5	1e-5	1e-5	1e-5	0.0194189
GO:0015542	sugar efflux transmembrane transporter activity	molecular_function	0.020826233333333333	0.03913766666666667	0.0624787	1e-5	1e-5	1e-5	1e-5	0.117413
GO:0015546	sulfathiazole transmembrane transporter activity	molecular_function	1e-5	0.025357933333333332	1e-5	1e-5	1e-5	0.0494366	1e-5	0.0266372
GO:0015556	C4-dicarboxylate transmembrane transporter activity	molecular_function	1e-5	0.08104903333333334	1e-5	1e-5	1e-5	0.0759591	1e-5	0.167188
GO:0015558	p-aminobenzoyl-glutamate uptake transmembrane transporter activity	molecular_function	1e-5	0.0257785	1e-5	1e-5	1e-5	1e-5	1e-5	0.0773355
GO:0015562	efflux transmembrane transporter activity	molecular_function	0.028706166666666668	0.05901833333333333	0.0861185	1e-5	1e-5	1e-5	1e-5	0.177055
GO:0015565	threonine efflux transmembrane transporter activity	molecular_function	1e-5	0.014793066666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.0443792
GO:0015568	L-idonate transmembrane transporter activity	molecular_function	0.018422400000000002	0.04845433333333333	0.0552672	1e-5	1e-5	1e-5	1e-5	0.145363
GO:0015572	N-acetylglucosamine transmembrane transporter activity	molecular_function	1e-5	0.0090168	1e-5	1e-5	1e-5	1e-5	1e-5	0.0270504
GO:0015574	trehalose transmembrane transporter activity	molecular_function	0.014380033333333334	0.012775833333333333	0.0431401	1e-5	1e-5	1e-5	1e-5	0.0383275
GO:0015577	galactitol transmembrane transporter activity	molecular_function	1e-5	0.04082266666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.122468
GO:0015591	D-ribose transmembrane transporter activity	molecular_function	0.036489	0.06311459999999999	0.109467	1e-5	1e-5	0.0664868	1e-5	0.122857
GO:0015592	methylgalactoside transmembrane transporter activity	molecular_function	0.07073600000000001	0.0767515	0.212208	1e-5	1e-5	0.0880025	1e-5	0.142252
GO:0015594	putrescine-importing ATPase activity	molecular_function	84.66996666666667	14.179136666666666	50.9936	98.4303	104.586	16.7626	24.2779	1.49691
GO:0015595	spermidine-importing ATPase activity	molecular_function	84.64806666666667	14.179136666666666	50.9279	98.4303	104.586	16.7626	24.2779	1.49691
GO:0015606	spermidine transmembrane transporter activity	molecular_function	1e-5	0.08380033333333332	1e-5	1e-5	1e-5	1e-5	1e-5	0.251401
GO:0015612	L-arabinose-importing ATPase activity	molecular_function	3.9607366666666666	4.017166666666666	4.79958	3.82395	3.25868	6.05995	4.31054	1.68101
GO:0015614	D-xylose-importing ATPase activity	molecular_function	1e-5	0.016612233333333334	1e-5	1e-5	1e-5	0.0323864	1e-5	0.0174503
GO:0015616	DNA translocase activity	molecular_function	1e-5	0.008052733333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.0241582
GO:0015620	ferric-enterobactin transmembrane transporter activity	molecular_function	0.010919766666666665	0.04828473333333333	0.0327593	1e-5	1e-5	0.0917012	1e-5	0.053153
GO:0015623	iron-chelate-transporting ATPase activity	molecular_function	1e-5	0.04639933333333333	1e-5	1e-5	1e-5	0.139198	1e-5	1e-5
GO:0015643	toxic substance binding	molecular_function	1e-5	0.17143233333333333	1e-5	1e-5	1e-5	0.406363	1e-5	0.107934
GO:0015648	lipid-linked peptidoglycan transporter activity	molecular_function	1e-5	0.014793066666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.0443792
GO:0015655	alanine:sodium symporter activity	molecular_function	1e-5	0.07163986666666666	1e-5	1e-5	1e-5	0.139018	1e-5	0.0759016
GO:0015658	branched-chain amino acid transmembrane transporter activity	molecular_function	0.940594	7.682273333333333	0.516032	1.11601	1.18974	1.51941	2.06521	19.4622
GO:0015661	L-lysine efflux transmembrane transporter activity	molecular_function	1e-5	0.043237	1e-5	1e-5	1e-5	1e-5	1e-5	0.129711
GO:0015926	glucosidase activity	molecular_function	16.8317	4.79849	20.6395	15.454	14.4016	6.46965	6.84132	1.0845
GO:0016149	translation release factor activity, codon specific	molecular_function	226.55333333333334	111.75833333333333	217.129	236.443	226.088	103.282	123.273	108.72
GO:0016151	nickel cation binding	molecular_function	156.72733333333332	113.86943333333333	123.64	161.464	185.078	129.353	116.694	95.5613
GO:0016153	urocanate hydratase activity	molecular_function	3.0854566666666665	22.0676	4.555	2.92599	1.77538	37.127	10.6455	18.4303
GO:0016154	pyrimidine-nucleoside phosphorylase activity	molecular_function	33.510866666666665	28.134833333333333	25.1916	41.2712	34.0698	28.296	24.7419	31.3666
GO:0016162	cellulose 1,4-beta-cellobiosidase activity	molecular_function	98.99393333333333	24.545433333333335	100.319	91.8518	104.811	18.4872	25.9726	29.1765
GO:0016163	nitrogenase activity	molecular_function	1.4830376666666667	0.8451296666666667	1.44442	0.836213	2.16848	0.7655	1.22402	0.545869
GO:0016208	AMP binding	molecular_function	0.29763666666666666	0.3721226666666667	0.431271	1e-5	0.461639	0.128914	0.603863	0.383591
GO:0016209	antioxidant activity	molecular_function	368.652	137.5807	517.337	243.783	344.836	201.502	156.565	54.6751
GO:0016298	lipase activity	molecular_function	1e-5	0.012135833333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.0364075
GO:0016301	kinase activity	molecular_function	1289.8066666666666	655.0816666666666	1353.44	1272.8	1243.18	712.31	685.338	567.597
GO:0016405	CoA-ligase activity	molecular_function	0.3936826666666666	0.38647833333333337	0.47619	0.187709	0.517149	0.702937	0.161957	0.294541
GO:0016407	acetyltransferase activity	molecular_function	0.040952666666666665	0.05151586666666667	0.0524537	0.0704043	1e-5	0.0817327	1e-5	0.0728149
GO:0016410	N-acyltransferase activity	molecular_function	1e-5	0.039405	1e-5	1e-5	1e-5	1e-5	1e-5	0.118215
GO:0016413	O-acetyltransferase activity	molecular_function	1e-5	0.07442533333333333	1e-5	1e-5	1e-5	0.223276	1e-5	1e-5
GO:0016415	octanoyltransferase activity	molecular_function	1e-5	0.11369433333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.341083
GO:0016416	O-palmitoyltransferase activity	molecular_function	1e-5	0.03942133333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.118264
GO:0016429	tRNA (adenine-N1-)-methyltransferase activity	molecular_function	11.543	2.9576533333333335	15.2462	8.2845	11.0983	3.23462	4.53042	1.10792
GO:0016430	tRNA (adenine-N6-)-methyltransferase activity	molecular_function	1e-5	0.04680533333333334	1e-5	1e-5	1e-5	0.140416	1e-5	1e-5
GO:0016434	rRNA (cytosine) methyltransferase activity	molecular_function	1e-5	0.043002000000000005	1e-5	1e-5	1e-5	1e-5	1e-5	0.129006
GO:0016437	tRNA cytidylyltransferase activity	molecular_function	0.026421933333333335	0.08340206666666666	1e-5	0.0178615	0.0614043	0.0742451	0.15365	0.0223111
GO:0016462	pyrophosphatase activity	molecular_function	99.894	52.05413333333333	84.084	105.757	109.841	43.0339	57.2489	55.8796
GO:0016463	zinc-exporting ATPase activity	molecular_function	2.053236666666667	2.3415033333333333	1.34029	2.67512	2.1443	1.79235	1.36716	3.865
GO:0016491	oxidoreductase activity	molecular_function	8648.74	12169.813333333334	10297.8	8026.85	7621.57	14052.3	15841.3	6615.84
GO:0016597	amino acid binding	molecular_function	515.154	172.23943333333332	497.639	501.965	545.858	188.689	230.082	97.9473
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	37.06313333333333	35.7479	40.605	36.3999	34.1845	25.4638	31.2073	50.5726
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	462.5296666666667	190.91566666666668	381.468	487.706	518.415	188.293	257.394	127.06
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	molecular_function	1e-5	0.0474864	1e-5	1e-5	1e-5	0.112225	1e-5	0.0302342
GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	molecular_function	5.07468	64.0707	4.77089	5.2151	5.23805	20.7678	10.9993	160.445
GO:0016625	oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor	molecular_function	279.69933333333336	320.77866666666665	281.721	280.777	276.6	294.933	222.067	445.336
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	1e-5	0.012273533333333335	1e-5	1e-5	1e-5	1e-5	1e-5	0.0368206
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	molecular_function	8.664836666666666	2.1479506666666666	7.39054	7.57577	11.0282	2.41955	3.08653	0.937772
GO:0016639	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	molecular_function	0.16849733333333333	0.3311386666666667	0.294898	0.109795	0.100799	0.388095	0.425617	0.179704
GO:0016645	oxidoreductase activity, acting on the CH-NH group of donors	molecular_function	0.23778500000000002	0.34154533333333337	0.238855	0.2735	0.201	0.522873	0.166391	0.335372
GO:0016651	oxidoreductase activity, acting on NAD(P)H	molecular_function	104.6018	93.74386666666666	68.0534	120.885	124.867	86.0745	82.7121	112.445
GO:0016652	oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor	molecular_function	0.15518873333333333	0.18835826666666666	0.0709192	0.285567	0.10908	1e-5	0.511776	0.0532988
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	molecular_function	0.052076333333333336	1e-5	0.156229	1e-5	1e-5	1e-5	1e-5	1e-5
GO:0016661	oxidoreductase activity, acting on other nitrogenous compounds as donors	molecular_function	0.15518873333333333	0.18835826666666666	0.0709192	0.285567	0.10908	1e-5	0.511776	0.0532988
