id	name	namespace	T7_mean	T7A	T7B	T7C	T7A_n_peptide	T7B_n_peptide	T7C_n_peptide	T7A_n_samp_children	T7B_n_samp_children	T7C_n_samp_children
GO:0016151	nickel cation binding	molecular_function	6.83123671735907	7.015169703673165	6.8665865743608885	6.578354574998017	1	1	1	NA	NA	NA
GO:0016153	urocanate hydratase activity	molecular_function	4.463857830242331	5.214396839652311	3.4121718070617852	4.204007649577623	1	1	1	NA	NA	NA
GO:0016154	pyrimidine-nucleoside phosphorylase activity	molecular_function	4.814285511992245	4.822526219038831	4.628884388060409	4.9711572508148665	1	1	1	NA	NA	NA
GO:0016160	amylase activity	molecular_function	6.026815548317757	5.717585951942143	5.353302116422755	6.6738531861371175	1	1	1	1.0	1.0	1.0
GO:0016162	cellulose 1,4-beta-cellobiosidase activity	molecular_function	4.617382731639503	4.208454831148883	4.698918537835213	4.866734923465481	1	1	1	NA	NA	NA
GO:0016163	nitrogenase activity	molecular_function	-0.2427553865039297	-0.3855257171622993	0.291627131286354	-0.8733733263910017	1	1	1	NA	NA	NA
GO:0016208	AMP binding	molecular_function	-1.4261498245751631	-2.9555191466742166	-0.7277068162633455	-1.3823592233521953	1	1	1	NA	NA	NA
GO:0016209	antioxidant activity	molecular_function	10.53268105649327	10.7409854705451	10.895156893169561	9.693704892880467	10	10	10	6.0	6.0	6.0
GO:0016211	ammonia ligase activity	molecular_function	7.0727164435806875	7.386147029879854	7.047543841609857	6.704310376844886	2	2	2	2.0	2.0	2.0
GO:0016229	steroid dehydrogenase activity	molecular_function	-0.909763515661588	-15.609640474436812	-15.609640474436812	0.6751628453363354	2	2	2	1.0	1.0	1.0
GO:0016247	channel regulator activity	molecular_function	-2.962245759425279	-2.5048369932555747	-16.609640474436812	-2.260165719594824	1	1	1	1.0	1.0	1.0
GO:0016289	CoA hydrolase activity	molecular_function	-4.941566569449405	-16.609640474436812	-16.609640474436812	-3.3568996572275562	1	1	1	1.0	1.0	1.0
GO:0016298	lipase activity	molecular_function	7.686729584925999	8.260787933179245	7.499654737254379	7.026801034047628	3	3	3	2.0	2.0	2.0
GO:0016300	tRNA (uracil) methyltransferase activity	molecular_function	4.6487713965373025	4.637217236232455	5.057035166870341	4.0942629216306266	3	3	3	2.0	2.0	2.0
GO:0016301	kinase activity	molecular_function	11.507723335215935	11.615879654260755	11.747406220723134	11.07608038587865	64	64	64	33.0	33.0	33.0
GO:0016405	CoA-ligase activity	molecular_function	5.543390026227294	5.820423055979279	6.154868931519063	3.602606957128059	9	9	9	8.0	8.0	8.0
GO:0016407	acetyltransferase activity	molecular_function	8.439237486292553	8.606791872369135	8.566618672351657	8.089152627266099	16	16	16	4.0	4.0	4.0
GO:0016408	C-acyltransferase activity	molecular_function	7.5553955228921685	7.802478320767533	7.336686232774228	7.487246769694499	4	4	4	2.0	2.0	2.0
GO:0016409	palmitoyltransferase activity	molecular_function	-4.664635658716816	-16.609640474436812	-16.609640474436812	-3.079917116100455	1	1	1	1.0	1.0	1.0
GO:0016410	N-acyltransferase activity	molecular_function	7.0705411374367655	7.090595517193593	7.484549680546549	6.457064255883525	10	10	10	3.0	3.0	3.0
GO:0016411	acylglycerol O-acyltransferase activity	molecular_function	4.760794006681896	4.811851177852459	5.562178303016552	2.584240972803697	1	1	1	1.0	1.0	1.0
GO:0016412	serine O-acyltransferase activity	molecular_function	2.7869050795355386	2.748864787669686	3.617439547818964	0.7734478280062418	1	1	1	1.0	1.0	1.0
GO:0016413	O-acetyltransferase activity	molecular_function	2.8682187616348123	2.863650477194037	3.664034488490862	0.9636857037320801	4	4	4	3.0	3.0	3.0
GO:0016415	octanoyltransferase activity	molecular_function	-3.136683152102262	-16.609640474436812	-16.609640474436812	-1.5518052438553755	1	1	1	NA	NA	NA
GO:0016416	O-palmitoyltransferase activity	molecular_function	-4.664635658716816	-16.609640474436812	-16.609640474436812	-3.079917116100455	1	1	1	NA	NA	NA
GO:0016417	S-acyltransferase activity	molecular_function	6.704775292905293	5.840933229144337	5.6077268154338835	7.692489689714504	2	2	2	2.0	2.0	2.0
GO:0016419	S-malonyltransferase activity	molecular_function	2.7281766689676923	2.086332004173665	3.502827031532182	2.1029805603460687	1	1	1	1.0	1.0	1.0
GO:0016420	malonyltransferase activity	molecular_function	2.7281766689676923	2.086332004173665	3.502827031532182	2.1029805603460687	1	1	1	1.0	1.0	1.0
GO:0016421	CoA carboxylase activity	molecular_function	6.076355998764564	5.640785755087993	6.13367859482212	6.363314778651906	2	2	2	2.0	2.0	2.0
GO:0016423	tRNA (guanine) methyltransferase activity	molecular_function	5.667109346384963	5.461631689623357	5.8834451115259245	5.624607094655869	3	3	3	3.0	3.0	3.0
GO:0016426	tRNA (adenine) methyltransferase activity	molecular_function	3.3673294058297767	3.6013335391379164	3.9938853619788333	1.5309846258156743	3	3	3	3.0	3.0	3.0
GO:0016427	tRNA (cytosine) methyltransferase activity	molecular_function	-5.120687369404842	-16.609640474436812	-16.609640474436812	-3.5360595366526617	1	1	1	1.0	1.0	1.0
GO:0016429	tRNA (adenine-N1-)-methyltransferase activity	molecular_function	1.5644529640022016	1.6935962357674912	2.1796448038762235	0.14785371191950206	1	1	1	NA	NA	NA
GO:0016430	tRNA (adenine-N6-)-methyltransferase activity	molecular_function	-4.416977785578456	-2.832220758920981	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0016433	rRNA (adenine) methyltransferase activity	molecular_function	4.904934097184496	4.82120661229501	5.19837628158208	4.637546490817497	3	3	3	3.0	3.0	3.0
GO:0016434	rRNA (cytosine) methyltransferase activity	molecular_function	8.325998046313014	8.735695429747821	8.543474926457732	7.3514365140882125	3	3	3	2.0	2.0	2.0
GO:0016435	rRNA (guanine) methyltransferase activity	molecular_function	3.585086322724233	3.6322560572521705	3.4910719059529294	3.6275233088045415	8	8	8	4.0	4.0	4.0
GO:0016436	rRNA (uridine) methyltransferase activity	molecular_function	-2.022528487107427	-0.6473876724514765	-15.609640474436812	-3.323024959979989	2	2	2	2.0	2.0	2.0
GO:0016437	tRNA cytidylyltransferase activity	molecular_function	-3.5837730563109025	-3.7515603751605884	-2.702280327956487	-5.486094545514795	1	1	1	NA	NA	NA
GO:0016453	C-acetyltransferase activity	molecular_function	7.555049596380202	7.801908334110053	7.336686143523467	7.486867997072838	3	3	3	3.0	3.0	3.0
GO:0016462	pyrophosphatase activity	molecular_function	11.561535264958932	11.571743026326061	11.692163364889666	11.406530177429387	38	38	38	12.0	12.0	12.0
GO:0016463	zinc transmembrane transporter activity, phosphorylative mechanism	molecular_function	1.2274350918401156	0.8418523862570491	0.45118209276022775	1.9504684141501227	1	1	1	NA	NA	NA
GO:0016491	oxidoreductase activity	molecular_function	14.909320873010667	15.08106351056501	15.298673386290936	14.082515621391968	232	232	232	30.0	30.0	30.0
GO:0016597	amino acid binding	molecular_function	7.866029098666617	7.969107885199876	8.184835184858551	7.30674526918095	2	2	2	1.0	1.0	1.0
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	9.35187261170266	9.24565713101808	9.749121346066739	8.944478674276429	66	66	66	6.0	6.0	6.0
GO:0016615	malate dehydrogenase activity	molecular_function	5.061112251052763	5.0663864971162464	5.667242397275858	3.984578778458608	4	4	4	3.0	3.0	3.0
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	9.270371925898989	9.183283519457644	9.695830844974783	8.78755606044577	60	60	60	54.0	54.0	54.0
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	molecular_function	8.655560765960841	8.84718689021699	9.30512700806616	6.86596594627309	17	17	17	10.0	10.0	10.0
GO:0016622	oxidoreductase activity, acting on the aldehyde or oxo group of donors, cytochrome as acceptor	molecular_function	-5.385526219734141	-16.609640474436812	-16.609640474436812	-3.8009658325902462	1	1	1	1.0	1.0	1.0
GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	molecular_function	6.900416192726488	5.151043743017182	4.166226966630869	8.252202762267023	4	4	4	3.0	3.0	3.0
GO:0016625	oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor	molecular_function	10.015351488770142	10.03526951523295	10.007032174011613	10.00354250728445	6	6	6	5.0	5.0	5.0
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	6.662993609122494	7.022728954295355	7.162657171053549	4.940029561049324	24	24	24	8.0	8.0	8.0
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	molecular_function	5.6730637130245345	5.858335247683982	6.286554619786673	4.086710882390592	13	13	13	12.0	12.0	12.0
GO:0016634	oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor	molecular_function	1.5371258993974943	1.5798221687069234	2.356710069596124	-0.7487159777299811	1	1	1	1.0	1.0	1.0
GO:0016635	oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor	molecular_function	2.062461801455072	2.2067026057894044	2.576948957718872	0.9619926405753974	3	3	3	2.0	2.0	2.0
GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	molecular_function	8.79140490732301	8.67105218359378	8.668173865225635	9.00790097431597	11	11	11	6.0	6.0	6.0
GO:0016639	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	molecular_function	7.183189548356601	7.546858932120437	7.782778869850211	4.846911170651888	5	5	5	3.0	3.0	3.0
GO:0016641	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	molecular_function	5.578084157217975	5.9676000140001575	6.193923691388703	2.912393988959485	3	3	3	4.0	4.0	4.0
GO:0016642	oxidoreductase activity, acting on the CH-NH2 group of donors, disulfide as acceptor	molecular_function	7.924060285431006	7.239837168740345	6.660195608945074	8.895820633271777	1	1	1	1.0	1.0	1.0
GO:0016645	oxidoreductase activity, acting on the CH-NH group of donors	molecular_function	6.834288989281814	7.066617852083341	7.098148199442397	6.155256576351466	14	14	14	5.0	5.0	5.0
GO:0016646	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	molecular_function	6.215956956965138	6.392765945333477	6.735789219044145	5.017796250020855	9	9	9	9.0	9.0	9.0
GO:0016647	oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor	molecular_function	4.446814228762711	4.275737152571544	4.398035635847494	4.64224524303352	1	1	1	1.0	1.0	1.0
GO:0016651	oxidoreductase activity, acting on NAD(P)H	molecular_function	9.008149601587908	9.100797932564788	9.353666512408642	8.415378389395771	18	18	18	5.0	5.0	5.0
GO:0016652	oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor	molecular_function	-1.9586811228824594	-3.7938569303086274	-0.9663592230135485	-2.412004489891864	3	3	3	1.0	1.0	1.0
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	molecular_function	7.667141003984807	7.6269591724875525	8.141645985115142	7.018828674068707	4	4	4	2.0	2.0	2.0
GO:0016657	oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor	molecular_function	-3.753848630921307	-2.953897342819095	-15.609640474436812	-3.4219280818012163	2	2	2	2.0	2.0	2.0
GO:0016661	oxidoreductase activity, acting on other nitrogenous compounds as donors	molecular_function	0.5778282356128256	0.4938092182279401	0.661499705577012	0.5732950208994994	7	7	7	5.0	5.0	5.0
GO:0016662	oxidoreductase activity, acting on other nitrogenous compounds as donors, cytochrome as acceptor	molecular_function	-2.5914718882548264	-1.9188840212497373	-15.609640474436812	-2.0999266968930517	2	2	2	2.0	2.0	2.0
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	molecular_function	9.672493233142982	10.034120513470635	10.18095363341876	7.899467042125456	16	16	16	5.0	5.0	5.0
GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	molecular_function	7.50349555594863	7.820163653807518	7.879665826991063	6.372679051438192	7	7	7	6.0	6.0	6.0
GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	molecular_function	4.406688566495458	4.489200588911791	5.1692167047843816	2.375650893203123	4	4	4	3.0	3.0	3.0
GO:0016675	oxidoreductase activity, acting on a heme group of donors	molecular_function	-3.931517204753499	-16.609640474436812	-16.609640474436812	-2.3467014648005975	1	1	1	1.0	1.0	1.0
GO:0016676	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor	molecular_function	-3.931517204753499	-16.609640474436812	-16.609640474436812	-2.3467014648005975	1	1	1	1.0	1.0	1.0
GO:0016679	oxidoreductase activity, acting on diphenols and related substances as donors	molecular_function	-0.7702191566130624	-0.727741697688822	-0.34431112392031715	-1.4443691499158324	3	3	3	2.0	2.0	2.0
GO:0016681	oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor	molecular_function	-1.002192638233798	-0.8911049227487052	-0.3443477557004942	-2.549138738788847	1	1	1	1.0	1.0	1.0
GO:0016682	oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor	molecular_function	-3.5213866661912467	-3.951263841124108	-15.609640474436812	-2.3466955940832115	2	2	2	1.0	1.0	1.0
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	molecular_function	10.21621497358598	10.412580096995338	10.646175368547317	9.236259991121905	5	5	5	2.0	2.0	2.0
GO:0016692	NADH peroxidase activity	molecular_function	6.262146223822666	6.6566536740853754	6.183944975666024	5.824363088337704	1	1	1	NA	NA	NA
GO:0016695	oxidoreductase activity, acting on hydrogen as donor	molecular_function	6.971935435174227	7.04728480645623	7.1236785071451765	6.712600502762028	5	5	5	4.0	4.0	4.0
GO:0016696	oxidoreductase activity, acting on hydrogen as donor, NAD or NADP as acceptor	molecular_function	1.5510626510032215	1.025170575734906	2.5745060358733305	-0.32352134897768436	1	1	1	1.0	1.0	1.0
GO:0016699	oxidoreductase activity, acting on hydrogen as donor, iron-sulfur protein as acceptor	molecular_function	6.764116106178248	6.797765266486295	6.979385179460874	6.469840403057887	1	1	1	1.0	1.0	1.0
GO:0016701	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen	molecular_function	5.190753210610943	3.3044730756514253	3.1331113797639363	6.506486378903418	2	2	2	2.0	2.0	2.0
GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	molecular_function	-4.776790008375552	-16.609640474436812	-16.609640474436812	-3.1920911893864923	1	1	1	1.0	1.0	1.0
GO:0016703	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)	molecular_function	5.189311553362336	3.304471615394606	3.1331097353381385	6.504749085229907	1	1	1	1.0	1.0	1.0
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	2.279505280048074	2.6803886127350793	0.5725210673095016	2.73724060333576	6	6	6	2.0	2.0	2.0
GO:0016706	2-oxoglutarate-dependent dioxygenase activity	molecular_function	-4.652297761876002	-15.609640474436812	-15.609640474436812	-3.067819062718868	2	2	2	1.0	1.0	1.0
GO:0016708	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor	molecular_function	-3.1171062662543623	-3.7071617217882555	-15.024677973715656	-1.8934227972929258	3	3	3	2.0	2.0	2.0
GO:0016721	oxidoreductase activity, acting on superoxide radicals as acceptor	molecular_function	6.4460937521019215	6.381572367155392	6.168756145464092	6.731348224088174	2	2	2	2.0	2.0	2.0
GO:0016722	oxidoreductase activity, oxidizing metal ions	molecular_function	-2.166781190077449	-0.961816698448307	-15.024677973715656	-2.6926320984185415	3	3	3	2.0	2.0	2.0
GO:0016723	oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor	molecular_function	-3.2128930005056264	-2.073818357789337	-16.609640474436812	-3.539318237718532	1	1	1	1.0	1.0	1.0
GO:0016724	oxidoreductase activity, oxidizing metal ions, oxygen as acceptor	molecular_function	-3.442797430370278	-1.8579395182413738	-16.609640474436812	-16.609640474436812	1	1	1	1.0	1.0	1.0
GO:0016725	oxidoreductase activity, acting on CH or CH2 groups	molecular_function	6.865039360971991	6.832073825390785	7.24722230933767	6.389661691997381	7	7	7	4.0	4.0	4.0
GO:0016726	oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor	molecular_function	5.258004618547691	5.305123473106792	5.866868671831246	4.079282354978122	3	3	3	2.0	2.0	2.0
GO:0016727	oxidoreductase activity, acting on CH or CH2 groups, oxygen as acceptor	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	1.0	1.0	1.0
GO:0016728	oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor	molecular_function	5.525833550957992	5.355838543672761	5.6015627876642275	5.606164618843641	2	2	2	2.0	2.0	2.0
GO:0016730	oxidoreductase activity, acting on iron-sulfur proteins as donors	molecular_function	4.126391036914687	4.8672123556748135	4.414052095159623	0.9183416552441748	5	5	5	2.0	2.0	2.0
GO:0016731	oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor	molecular_function	3.947891242049263	4.767571062295587	4.190663054583854	-0.32518938367195144	2	2	2	1.0	1.0	1.0
GO:0016732	oxidoreductase activity, acting on iron-sulfur proteins as donors, dinitrogen as acceptor	molecular_function	0.7572446134960703	0.6144742828377008	1.2916271312863539	0.12662667360899824	2	2	2	2.0	2.0	2.0
GO:0016740	transferase activity	molecular_function	13.76346596497219	13.853110723265585	13.962585059719348	13.419540687389375	380	380	380	10.0	10.0	10.0
GO:0016741	transferase activity, transferring one-carbon groups	molecular_function	10.5224888000889	10.696950522061016	10.756254075608883	9.998729083562921	72	72	72	3.0	3.0	3.0
GO:0016742	hydroxymethyl-, formyl- and related transferase activity	molecular_function	6.83402700323806	6.942501849446744	6.832781934540575	6.718077384476145	8	8	8	7.0	7.0	7.0
GO:0016743	carboxyl- or carbamoyltransferase activity	molecular_function	6.136356494205315	5.816169854538403	6.372850785412302	6.166208484762573	4	4	4	3.0	3.0	3.0
GO:0016744	transferase activity, transferring aldehyde or ketonic groups	molecular_function	8.621813951919572	8.87238850419896	8.951303807962272	7.769121230926188	5	5	5	4.0	4.0	4.0
GO:0016746	transferase activity, transferring acyl groups	molecular_function	10.311039050134491	10.181776827865024	10.253194687368232	10.480967397687094	50	50	50	3.0	3.0	3.0
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	molecular_function	10.210568337323446	10.071339653979777	10.115278990595487	10.419598701970765	40	40	40	20.0	20.0	20.0
GO:0016748	succinyltransferase activity	molecular_function	6.774024215539568	6.080561949462045	5.8093478132365455	7.676474950026558	3	3	3	3.0	3.0	3.0
GO:0016749	N-succinyltransferase activity	molecular_function	-5.770772724317487	-16.609640474436812	-16.609640474436812	-4.186335439681906	1	1	1	1.0	1.0	1.0
GO:0016750	O-succinyltransferase activity	molecular_function	3.5529876975087618	3.8682422740953677	4.22109598971689	0.969012307516316	1	1	1	1.0	1.0	1.0
GO:0016751	S-succinyltransferase activity	molecular_function	6.61009221731853	5.729879012125935	5.226026780366567	7.6622126219456765	1	1	1	1.0	1.0	1.0
GO:0016755	transferase activity, transferring amino-acyl groups	molecular_function	1.2663118096824537	0.9431696919686402	2.1044440191718987	-0.009688416483038578	2	2	2	1.0	1.0	1.0
GO:0016757	transferase activity, transferring glycosyl groups	molecular_function	9.646214157518035	9.758218383189584	9.826911908509144	9.298520752652554	49	49	49	6.0	6.0	6.0
GO:0016758	transferase activity, transferring hexosyl groups	molecular_function	7.44306830568113	7.420565220457916	7.699368903546868	7.158636481955458	26	26	26	13.0	13.0	13.0
GO:0016759	cellulose synthase activity	molecular_function	-6.250894049291166	-16.609640474436812	-16.609640474436812	-4.666664204652593	1	1	1	1.0	1.0	1.0
GO:0016760	cellulose synthase (UDP-forming) activity	molecular_function	-6.250894049291166	-16.609640474436812	-16.609640474436812	-4.666664204652593	1	1	1	NA	NA	NA
GO:0016763	transferase activity, transferring pentosyl groups	molecular_function	8.82856004912024	8.94643582363187	8.918692026310707	8.594767637744875	18	18	18	14.0	14.0	14.0
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	10.06368619653837	10.256516238680275	10.697464562897848	8.352330623109161	33	33	33	27.0	27.0	27.0
GO:0016769	transferase activity, transferring nitrogenous groups	molecular_function	10.512849896666685	10.818426629954635	10.929890869343177	9.291567052334292	25	25	25	2.0	2.0	2.0
GO:0016772	transferase activity, transferring phosphorus-containing groups	molecular_function	12.560028840211512	12.62122494647909	12.70171834083447	12.331446788157615	131	131	131	9.0	9.0	9.0
GO:0016773	phosphotransferase activity, alcohol group as acceptor	molecular_function	11.24257191839467	11.26764199084822	11.269432140231919	11.189195596607636	48	48	48	32.0	32.0	32.0
GO:0016774	phosphotransferase activity, carboxyl group as acceptor	molecular_function	8.729523736921095	8.926987806513305	8.805142031579349	8.406705317591609	9	9	9	8.0	8.0	8.0
GO:0016775	phosphotransferase activity, nitrogenous group as acceptor	molecular_function	8.16408308186159	8.615668991018815	8.491183690853262	6.760417506929497	4	4	4	2.0	2.0	2.0
GO:0016776	phosphotransferase activity, phosphate group as acceptor	molecular_function	9.701673653754314	9.76924983467631	10.089903620111475	9.065144735722363	10	10	10	5.0	5.0	5.0
GO:0016778	diphosphotransferase activity	molecular_function	6.0751415273684595	6.056054992483815	6.468857461662247	5.559268783946966	4	4	4	4.0	4.0	4.0
GO:0016779	nucleotidyltransferase activity	molecular_function	10.129921241259293	10.124156848098805	10.35861994033036	9.864940881498823	32	32	32	13.0	13.0	13.0
GO:0016780	phosphotransferase activity, for other substituted phosphate groups	molecular_function	8.176679616986005	8.151365534980956	8.290933267218032	8.079684571255614	16	16	16	14.0	14.0	14.0
GO:0016781	phosphotransferase activity, paired acceptors	molecular_function	6.1408012829085274	6.127141643850409	6.2930068215395005	5.985839910968646	3	3	3	3.0	3.0	3.0
GO:0016782	transferase activity, transferring sulfur-containing groups	molecular_function	7.179815109135651	7.322228351596085	7.418841071858875	6.697956547779513	12	12	12	3.0	3.0	3.0
GO:0016783	sulfurtransferase activity	molecular_function	7.070895055565022	7.201017379180735	7.374108271045708	6.496835534418868	5	5	5	4.0	4.0	4.0
GO:0016785	transferase activity, transferring selenium-containing groups	molecular_function	3.9040215906377833	3.7882576406240607	4.0808537610453905	3.825012184470663	1	1	1	1.0	1.0	1.0
GO:0016787	hydrolase activity	molecular_function	17.226460765087733	16.98204413348387	16.71414357676867	17.76722949479193	248	248	248	10.0	10.0	10.0
GO:0016788	hydrolase activity, acting on ester bonds	molecular_function	11.062729757249476	11.199520125180088	11.225148841483943	10.706828694230655	95	95	95	8.0	8.0	8.0
GO:0016790	thiolester hydrolase activity	molecular_function	1.7574048130698179	2.378181707764143	1.7467685086647053	0.6670393778354609	5	5	5	4.0	4.0	4.0
GO:0016791	phosphatase activity	molecular_function	9.010732550821675	8.931888098875016	8.917190446612974	9.16902488475576	27	27	27	17.0	17.0	17.0
GO:0016793	triphosphoric monoester hydrolase activity	molecular_function	2.158611707733682	2.2934028576592533	2.8421702938960136	0.4021327559102272	1	1	1	1.0	1.0	1.0
GO:0016795	phosphoric triester hydrolase activity	molecular_function	-5.157941676718628	-4.722065703289342	-16.609640474436812	-4.438179044741699	1	1	1	NA	NA	NA
GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	molecular_function	6.945176005374463	7.123781116291586	7.4470985211762875	5.799926681600951	11	11	11	2.0	2.0	2.0
GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular_function	11.110245977314843	11.015049843184238	10.369791404607122	11.66144627996514	39	39	39	2.0	2.0	2.0
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	molecular_function	5.639101318036768	5.88182255348321	5.840463989207063	5.054846528227537	9	9	9	2.0	2.0	2.0
GO:0016801	hydrolase activity, acting on ether bonds	molecular_function	5.116829734078127	5.261682184975244	5.477752115248553	4.404031821063926	2	2	2	2.0	2.0	2.0
GO:0016802	trialkylsulfonium hydrolase activity	molecular_function	5.115062382960369	5.256882339408529	5.477751791500704	4.404031139621825	1	1	1	1.0	1.0	1.0
GO:0016803	ether hydrolase activity	molecular_function	-4.557015821830234	-2.9722797416440727	-16.609640474436812	-16.609640474436812	1	1	1	1.0	1.0	1.0
GO:0016805	dipeptidase activity	molecular_function	4.133114120469434	3.7856865499376395	4.3617052050438385	4.192920065475649	1	1	1	NA	NA	NA
GO:0016807	cysteine-type carboxypeptidase activity	molecular_function	-7.709266721808558	-16.609640474436812	-16.609640474436812	-6.126318441267694	1	1	1	NA	NA	NA
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	17.119731224104424	16.849343079889785	16.560717913078612	17.697111533665442	41	41	41	4.0	4.0	4.0
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	molecular_function	7.450327514302847	7.362265428174005	7.3216860264197905	7.645072729199701	16	16	16	15.0	15.0	15.0
GO:0016812	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	molecular_function	17.112977213216944	16.84144738776646	16.54989802233705	17.692836454450937	6	6	6	5.0	5.0	5.0
GO:0016813	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	molecular_function	5.158791164386213	5.323060166214575	5.08240455142731	5.055600444198653	2	2	2	1.0	1.0	1.0
GO:0016814	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	molecular_function	7.332691064809337	7.331278248569948	7.8362143205012815	6.555019166448373	16	16	16	7.0	7.0	7.0
GO:0016817	hydrolase activity, acting on acid anhydrides	molecular_function	11.561575196629374	11.571743035805065	11.692163373609588	11.406663534679122	40	40	40	1.0	1.0	1.0
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	11.561555538319269	11.571743031065564	11.692163369249627	11.40659788431911	39	39	39	1.0	1.0	1.0
GO:0016820	ATPase-coupled transmembrane transporter activity	molecular_function	-1.715427433657224	-1.7714164687242795	-3.2642075051752104	-0.9530647796460432	1	1	1	9.0	9.0	9.0
GO:0016825	hydrolase activity, acting on acid phosphorus-nitrogen bonds	molecular_function	9.776468449816822	9.984385161072305	9.763664229811143	9.548466970295662	5	5	5	1.0	1.0	1.0
GO:0016829	lyase activity	molecular_function	10.878085206301268	11.086284092098353	11.185633280641122	10.158215843339525	101	101	101	7.0	7.0	7.0
GO:0016830	carbon-carbon lyase activity	molecular_function	9.950107862097033	10.20183651055129	10.208987123118566	9.243639132158691	47	47	47	7.0	7.0	7.0
GO:0016831	carboxy-lyase activity	molecular_function	9.516379455458233	9.78403348706235	9.681739166725814	8.94870968557167	27	27	27	24.0	24.0	24.0
GO:0016832	aldehyde-lyase activity	molecular_function	7.826592381626065	7.961648142335649	8.377505660418434	6.631808665760228	12	12	12	11.0	11.0	11.0
GO:0016833	oxo-acid-lyase activity	molecular_function	3.541074736309889	4.596861396131942	3.1642211870027923	0.8140125373501772	5	5	5	4.0	4.0	4.0
GO:0016835	carbon-oxygen lyase activity	molecular_function	9.064200285320679	9.272926803559027	9.494513910250022	8.054954511075918	33	33	33	4.0	4.0	4.0
GO:0016836	hydro-lyase activity	molecular_function	8.675215538326917	8.853729317028774	9.077283106771398	7.804517773630833	26	26	26	25.0	25.0	25.0
GO:0016837	carbon-oxygen lyase activity, acting on polysaccharides	molecular_function	-2.444157673837129	-16.609640474436812	-16.609640474436812	-0.8592475157931991	1	1	1	NA	NA	NA
GO:0016838	carbon-oxygen lyase activity, acting on phosphates	molecular_function	6.980480679933291	7.284682078844842	7.501073647968522	5.384164153810091	4	4	4	4.0	4.0	4.0
